scenario,agent_id,hour,vulnerability_score,age_bucket,cell_x,cell_y,raw_heat,effective_exposure,in_shelter,shelter_building_id
baseline,182,5,0.22452710037794926,adult,6,2,0.3441,0.3441,0,
baseline,183,5,0.24281444929542967,adult,18,8,0.0,0.0,0,
baseline,184,5,0.20656651882118987,adult,17,2,0.3703,0.3703,0,
baseline,185,5,0.895735664587469,elderly,6,7,0.0,0.0,0,
baseline,186,5,0.26608149821206883,adult,18,4,0.0959,0.0959,0,
baseline,187,5,0.22885027121419005,adult,5,9,0.0,0.0,0,
baseline,188,5,0.25818280463696514,adult,13,2,0.3609,0.3609,0,
baseline,189,5,0.25124888164635667,adult,12,7,0.0,0.0,0,
baseline,190,5,0.7388637748744878,elderly,15,1,0.3471,0.3471,0,
baseline,191,5,0.24355609940976028,adult,19,2,0.3752,0.3752,0,
baseline,192,5,0.2622858672661557,adult,12,4,0.417,0.417,0,
baseline,193,5,0.3114225338599181,adult,16,3,0.0589,0.0589,0,
baseline,194,5,0.7432938913438611,child,19,2,0.3752,0.3752,0,
baseline,195,5,0.26317722516719005,adult,19,2,0.3752,0.3752,0,
baseline,196,5,0.2246770526955429,adult,1,6,0.1186,0.1186,0,
baseline,197,5,0.5584044178321356,child,5,8,0.0,0.0,0,
baseline,198,5,0.2514953170246483,adult,6,5,0.0,0.0,0,
baseline,199,5,0.2899733601941726,adult,2,5,0.0517,0.0517,0,
baseline,200,5,0.25622285847923476,adult,12,3,0.2958,0.2958,0,
baseline,201,5,0.4521031631709903,adult,10,2,0.4392,0.4392,0,
baseline,202,5,0.1634121024151908,adult,17,7,0.0,0.0,0,
baseline,203,5,0.5626995559129596,child,3,3,0.1284,0.1284,0,
baseline,204,5,0.327120941806494,adult,2,6,0.1795,0.1795,0,
baseline,205,5,0.7857123878054436,elderly,5,5,0.0798,0.0798,0,
baseline,206,5,0.5939394270629585,child,12,1,0.3846,0.3846,0,
baseline,207,5,0.28709923820747085,adult,18,8,0.0,0.0,0,
baseline,208,5,0.39542716557746904,adult,9,9,0.0,0.0,0,
baseline,209,5,0.27359697560694635,adult,10,8,0.0,0.0,0,
baseline,210,5,0.9020130166851742,elderly,7,6,0.0945,0.0945,0,
baseline,211,5,0.2713101047676122,adult,13,6,0.098,0.098,0,
baseline,212,5,0.24736743242291168,adult,1,0,0.4031,0.4031,0,
baseline,213,5,0.6794396779816514,elderly,0,0,0.4179,0.4179,0,
baseline,214,5,0.30091251551864373,adult,15,7,0.0,0.0,0,
baseline,215,5,0.21670540748307351,adult,2,0,0.4136,0.4136,0,
baseline,216,5,0.3687606793764565,adult,14,5,0.2226,0.2226,0,
baseline,217,5,0.2538767051714499,adult,12,8,0.0,0.0,0,
baseline,218,5,0.2824197149857894,adult,8,6,0.1568,0.1568,0,
baseline,219,5,0.5636693672210529,child,1,1,0.4025,0.4025,0,
baseline,220,5,0.6948217456126036,child,16,0,0.4219,0.4219,0,
baseline,221,5,0.8780226911713226,elderly,2,3,0.0467,0.0467,0,
baseline,222,5,0.30180138271631185,adult,3,9,0.0,0.0,0,
baseline,223,5,0.19113770908623962,adult,5,8,0.0,0.0,0,
baseline,224,5,0.22956484340680797,adult,13,1,0.4571,0.4571,0,
baseline,225,5,0.2188924625952585,adult,1,6,0.1186,0.1186,0,
baseline,226,5,0.688413136429157,elderly,7,2,0.4435,0.4435,0,
baseline,227,5,0.7561906848382751,elderly,8,2,0.3886,0.3886,0,
baseline,228,5,0.566836488720734,child,4,1,0.3978,0.3978,0,
baseline,229,5,0.5049212893202911,child,9,6,0.066,0.066,0,
baseline,230,5,0.2379441270070261,adult,14,3,0.1002,0.1002,0,
baseline,231,5,0.21828841423349848,adult,15,9,0.0,0.0,0,
baseline,232,5,0.1839452306394218,adult,8,5,0.3393,0.3393,0,
baseline,233,5,0.29492040259128455,adult,2,9,0.0,0.0,0,
baseline,234,5,0.29013491932937124,adult,5,8,0.0,0.0,0,
baseline,235,5,0.34669130855252334,adult,13,3,0.0,0.0,0,
baseline,236,5,0.28232450555661204,adult,11,7,0.0,0.0,0,
baseline,237,5,0.5757509116895175,child,6,4,0.0651,0.0651,0,
baseline,238,5,0.5403723756597331,child,8,4,0.3636,0.3636,0,
baseline,239,5,0.5952182201485263,child,7,3,0.1579,0.1579,0,
baseline,0,6,0.5380812195557422,child,8,9,0.0,0.0,0,
baseline,1,6,0.5438885528571922,child,16,5,0.1653,0.1653,0,
baseline,2,6,0.7202561588196462,elderly,19,8,0.0277,0.0277,0,
baseline,3,6,0.216473321571373,adult,14,3,0.0855,0.0855,0,
baseline,4,6,0.179291256914281,adult,15,1,0.3682,0.3682,0,
baseline,5,6,0.7742080791371789,elderly,13,0,0.5851,0.5851,0,
baseline,6,6,0.6860132284779408,elderly,17,0,0.4178,0.4178,0,
baseline,7,6,0.24933523196076668,adult,3,1,0.5091,0.5091,0,
baseline,8,6,0.6343234811450121,child,6,6,0.1589,0.1589,0,
baseline,9,6,0.2937927377360272,adult,1,1,0.4085,0.4085,0,
baseline,10,6,0.29067965400666446,adult,9,1,0.3781,0.3781,0,
baseline,11,6,0.29337902378575376,adult,11,2,0.3705,0.3705,0,
baseline,12,6,0.2580821854764632,adult,8,2,0.4755,0.4755,0,
baseline,13,6,0.23208808428151181,adult,7,6,0.1861,0.1861,0,
baseline,14,6,0.22746461649058938,adult,5,5,0.1258,0.1258,0,
baseline,15,6,0.4919996898463789,child,16,1,0.4331,0.4331,0,
baseline,16,6,0.7297879386484595,child,14,9,0.0,0.0,0,
baseline,17,6,0.6910243835711712,elderly,9,9,0.0,0.0,0,
baseline,18,6,0.27290224990437284,adult,12,4,0.4716,0.4716,0,
baseline,19,6,0.5918994514851882,child,11,9,0.0,0.0,0,
baseline,20,6,0.20000931813748296,adult,6,6,0.1589,0.1589,0,
baseline,21,6,0.2566225962051309,adult,9,1,0.3781,0.3781,0,
baseline,22,6,0.2636593411524598,adult,11,0,0.4471,0.4471,0,
baseline,23,6,0.6949427075347202,child,0,4,0.0629,0.0629,0,
baseline,24,6,0.36652485810151314,adult,13,1,0.4859,0.4859,0,
baseline,25,6,0.2443193234562278,adult,6,4,0.1256,0.1256,0,
baseline,26,6,0.3010033863387559,adult,13,5,0.2168,0.2168,0,
baseline,27,6,0.264862699158784,adult,11,2,0.3705,0.3705,0,
baseline,28,6,0.25879019854094,adult,3,2,0.5106,0.5106,0,
baseline,29,6,0.31974955111962444,adult,1,7,0.0,0.0,0,
baseline,30,6,0.1555928571749553,adult,6,4,0.1256,0.1256,0,
baseline,31,6,0.548458082951535,child,8,1,0.4231,0.4231,0,
baseline,32,6,0.2544761312097897,adult,18,3,0.0936,0.0936,0,
baseline,33,6,0.3227939887511161,adult,12,1,0.4644,0.4644,0,
baseline,34,6,0.6558716694259125,child,6,8,0.0,0.0,0,
baseline,35,6,0.5492700374659585,child,4,4,0.1833,0.1833,0,
baseline,36,6,0.28742961388729216,adult,9,8,0.0,0.0,0,
baseline,37,6,0.862770385621313,elderly,3,2,0.5106,0.5106,0,
baseline,38,6,0.23693857704201632,adult,9,5,0.4293,0.4293,0,
baseline,39,6,0.2454791545887237,adult,5,4,0.2096,0.2096,0,
baseline,40,6,0.583334998890488,child,10,1,0.4588,0.4588,0,
baseline,41,6,0.2636638551640602,adult,13,9,0.0,0.0,0,
baseline,42,6,0.9350941601422765,elderly,3,1,0.5091,0.5091,0,
baseline,43,6,0.21562936030731708,adult,1,6,0.1484,0.1484,0,
baseline,44,6,0.5397436170004551,child,19,3,0.1854,0.1854,0,
baseline,45,6,0.18354442553252845,adult,17,2,0.4786,0.4786,0,
baseline,46,6,0.27255587776068274,adult,11,0,0.4471,0.4471,0,
baseline,47,6,0.30152879677991906,adult,6,5,0.1039,0.1039,0,
baseline,48,6,0.2424720207354753,adult,12,8,0.0,0.0,0,
baseline,49,6,0.7645513584523809,elderly,18,1,0.3405,0.3405,0,
baseline,50,6,0.41514306586559097,adult,9,8,0.0,0.0,0,
baseline,51,6,0.2061884568547753,adult,1,1,0.4085,0.4085,0,
baseline,52,6,0.31853752554381776,adult,12,3,0.3294,0.3294,0,
baseline,53,6,0.2638404878487771,adult,17,7,0.0,0.0,0,
baseline,54,6,0.21400695401395703,adult,4,0,0.4956,0.4956,0,
baseline,55,6,0.3026292881022382,adult,17,3,0.0608,0.0608,0,
baseline,56,6,0.7372548908762495,elderly,4,0,0.4956,0.4956,0,
baseline,57,6,0.2208870448850433,adult,18,8,0.0,0.0,0,
baseline,58,6,0.3144823244892736,adult,7,2,0.4146,0.4146,0,
baseline,59,6,0.22063955497119142,adult,14,6,0.0846,0.0846,0,
baseline,60,6,0.5166058535491507,child,10,5,0.3149,0.3149,0,
baseline,61,6,0.23464792877787313,adult,7,3,0.2192,0.2192,0,
baseline,62,6,0.7780271499327811,elderly,15,3,0.1704,0.1704,0,
baseline,63,6,0.7701272985546185,elderly,15,7,0.0,0.0,0,
baseline,64,6,0.260395348860413,adult,3,9,0.0,0.0,0,
baseline,65,6,0.18124989624959473,adult,0,6,0.149,0.149,0,
baseline,66,6,0.7479987221088478,elderly,14,2,0.4119,0.4119,0,
baseline,67,6,0.2747694705910339,adult,19,0,0.4142,0.4142,0,
baseline,68,6,0.2623728676439467,adult,13,3,0.1771,0.1771,0,
baseline,69,6,0.3475954363017591,adult,13,3,0.1771,0.1771,0,
baseline,70,6,0.18683697056304266,adult,17,4,0.1344,0.1344,0,
baseline,71,6,0.2252873014963322,adult,4,8,0.0,0.0,0,
baseline,72,6,0.3073174185068305,adult,11,5,0.4311,0.4311,0,
baseline,73,6,0.28651314785661347,adult,16,5,0.1653,0.1653,0,
baseline,74,6,0.7497164804572996,elderly,10,3,0.3984,0.3984,0,
baseline,75,6,0.8576126643135189,elderly,19,8,0.0277,0.0277,0,
baseline,76,6,0.24339714453787592,adult,17,4,0.1344,0.1344,0,
baseline,77,6,0.5658695094941405,child,16,3,0.0842,0.0842,0,
baseline,78,6,0.2557292455827229,adult,8,8,0.0,0.0,0,
baseline,79,6,0.31274852127145286,adult,2,8,0.0,0.0,0,
baseline,80,6,0.24192319037630758,adult,0,9,0.0,0.0,0,
baseline,81,6,0.7495257436955758,elderly,12,2,0.4629,0.4629,0,
baseline,82,6,0.2094635281564155,adult,13,2,0.5132,0.5132,0,
baseline,83,6,0.2368250785688548,adult,13,0,0.5851,0.5851,0,
baseline,84,6,0.7597628712547879,elderly,14,1,0.4693,0.4693,0,
baseline,85,6,0.2134449412553841,adult,12,7,0.0,0.0,0,
baseline,86,6,0.26029034175119803,adult,8,0,0.42,0.42,0,
baseline,87,6,0.8739793646798583,elderly,10,0,0.4543,0.4543,0,
baseline,88,6,0.23068402377938965,adult,16,6,0.0814,0.0814,0,
baseline,89,6,0.21593278881496686,adult,11,1,0.4886,0.4886,0,
baseline,90,6,0.7286621276353521,elderly,8,7,0.0258,0.0258,0,
baseline,91,6,0.2651344904420061,adult,5,7,0.0514,0.0514,0,
baseline,92,6,0.20377115206369537,adult,14,7,0.0,0.0,0,
baseline,93,6,0.20132533923371512,adult,15,7,0.0,0.0,0,
baseline,94,6,0.7049720665964455,elderly,15,0,0.3826,0.3826,0,
baseline,95,6,0.25100462370739207,adult,1,3,0.1376,0.1376,0,
baseline,96,6,0.4955828490431283,child,15,1,0.3682,0.3682,0,
baseline,97,6,0.27283994893939245,adult,7,8,0.0134,0.0134,0,
baseline,98,6,0.21712454129440448,adult,10,1,0.4588,0.4588,0,
baseline,99,6,0.7185461557640977,elderly,9,7,0.0002,0.0002,0,
baseline,100,6,0.4754623971272218,child,4,9,0.0,0.0,0,
baseline,101,6,0.814329171491318,elderly,1,9,0.0,0.0,0,
baseline,102,6,0.9382392363354756,elderly,15,7,0.0,0.0,0,
baseline,103,6,0.30010692589416543,adult,14,7,0.0,0.0,0,
baseline,104,6,0.8126300272600911,elderly,7,2,0.4146,0.4146,0,
baseline,105,6,0.23441354547710377,adult,3,2,0.5106,0.5106,0,
baseline,106,6,0.5066140359967927,child,9,5,0.4293,0.4293,0,
baseline,107,6,0.5631658536919568,child,4,0,0.4956,0.4956,0,
baseline,108,6,0.23073770055214435,adult,4,8,0.0,0.0,0,
baseline,109,6,0.29657377246189087,adult,2,9,0.0,0.0,0,
baseline,110,6,0.27279255604127917,adult,7,4,0.1474,0.1474,0,
baseline,111,6,0.5291861555650081,child,13,5,0.2168,0.2168,0,
baseline,112,6,0.8908951292054481,elderly,16,1,0.4331,0.4331,0,
baseline,113,6,0.5158957569432061,child,12,4,0.4716,0.4716,0,
baseline,114,6,0.8593264155201461,elderly,14,8,0.0,0.0,0,
baseline,115,6,0.32052011433136096,adult,18,6,0.1992,0.1992,0,
baseline,116,6,0.5844185905950111,child,19,1,0.3239,0.3239,0,
baseline,117,6,0.24225311600942953,adult,12,5,0.4904,0.4904,0,
baseline,118,6,0.2089072670144541,adult,10,8,0.0,0.0,0,
baseline,119,6,0.9022295288833049,elderly,14,9,0.0,0.0,0,
baseline,120,6,0.5289935218684951,child,14,4,0.1531,0.1531,0,
baseline,121,6,0.42582414868915897,adult,5,3,0.1599,0.1599,0,
baseline,122,6,0.321155028793213,adult,6,5,0.1039,0.1039,0,
baseline,123,6,0.6995000220419753,child,14,0,0.4708,0.4708,0,
baseline,124,6,0.562529225395729,child,5,9,0.0,0.0,0,
baseline,125,6,0.8475195178808403,elderly,17,2,0.4786,0.4786,0,
baseline,126,6,0.5540215869676903,child,15,3,0.1704,0.1704,0,
baseline,127,6,0.766520446349269,elderly,10,9,0.0,0.0,0,
baseline,128,6,0.7416409671545062,elderly,16,9,0.0,0.0,0,
baseline,129,6,0.1865474786824886,adult,4,0,0.4956,0.4956,0,
baseline,130,6,0.5991072876975088,child,4,8,0.0,0.0,0,
baseline,131,6,0.6713434192845964,child,1,9,0.0,0.0,0,
baseline,132,6,0.26809246029419453,adult,14,3,0.0855,0.0855,0,
baseline,133,6,0.22890676933880374,adult,3,8,0.0,0.0,0,
baseline,134,6,0.21223556584054845,adult,10,5,0.3149,0.3149,0,
baseline,135,6,0.4871906993496808,child,10,4,0.4805,0.4805,0,
baseline,136,6,0.5813838397364346,child,19,9,0.0,0.0,0,
baseline,137,6,0.1834367475007917,adult,17,1,0.4811,0.4811,0,
baseline,138,6,0.30240291417804127,adult,13,6,0.0883,0.0883,0,
baseline,139,6,0.28188702499195395,adult,11,0,0.4471,0.4471,0,
baseline,140,6,0.3042444979413341,adult,13,6,0.0883,0.0883,0,
baseline,141,6,0.2410183959966361,adult,10,5,0.3149,0.3149,0,
baseline,142,6,0.25779477773074466,adult,18,7,0.0,0.0,0,
baseline,143,6,0.2024052019176551,adult,7,8,0.0134,0.0134,0,
baseline,144,6,0.8349906142726966,elderly,2,5,0.213,0.213,0,
baseline,145,6,0.23016660216907392,adult,9,7,0.0002,0.0002,0,
baseline,146,6,0.22633729077264053,adult,12,0,0.5277,0.5277,0,
baseline,147,6,0.18671782350320223,adult,15,5,0.0751,0.0751,0,
baseline,148,6,0.3265717377596302,adult,9,0,0.391,0.391,0,
baseline,149,6,0.5931363866533521,child,7,3,0.2192,0.2192,0,
baseline,150,6,0.33786967348278196,adult,10,7,0.0,0.0,0,
baseline,151,6,0.24434311120662164,adult,10,4,0.4805,0.4805,0,
baseline,152,6,0.3131721899623074,adult,3,3,0.2093,0.2093,0,
baseline,153,6,0.30482733918353766,adult,12,7,0.0,0.0,0,
baseline,154,6,0.5207407229993698,child,8,8,0.0,0.0,0,
baseline,155,6,0.2698840835350667,adult,10,4,0.4805,0.4805,0,
baseline,156,6,0.21854549526592404,adult,14,6,0.0846,0.0846,0,
baseline,157,6,0.7800885741958227,elderly,2,2,0.4613,0.4613,0,
baseline,158,6,0.22376698635368497,adult,19,9,0.0,0.0,0,
baseline,159,6,0.2490942753506871,adult,14,5,0.1145,0.1145,0,
baseline,160,6,0.23909707064169694,adult,8,3,0.429,0.429,0,
baseline,161,6,0.26816184340335836,adult,10,9,0.0,0.0,0,
baseline,162,6,0.5590101392326462,child,12,5,0.4904,0.4904,0,
baseline,163,6,0.2586620552478868,adult,12,8,0.0,0.0,0,
baseline,164,6,0.21874748549033007,adult,0,8,0.0,0.0,0,
baseline,165,6,0.26806801780654776,adult,4,2,0.4037,0.4037,0,
baseline,166,6,0.31453748099041595,adult,18,6,0.1992,0.1992,0,
baseline,167,6,0.5571003562232809,child,8,9,0.0,0.0,0,
baseline,168,6,0.28556981755657285,adult,18,2,0.5807,0.5807,0,
baseline,169,6,0.20289864310003097,adult,9,9,0.0,0.0,0,
baseline,170,6,0.2591235835153987,adult,14,4,0.1531,0.1531,0,
baseline,171,6,0.5403518780488572,child,11,0,0.4471,0.4471,0,
baseline,172,6,0.19710832762003697,adult,5,7,0.0514,0.0514,0,
baseline,173,6,0.7370654202189683,elderly,17,7,0.0,0.0,0,
baseline,174,6,0.5944522686442528,child,14,7,0.0,0.0,0,
baseline,175,6,0.27508362578769247,adult,12,7,0.0,0.0,0,
baseline,176,6,0.19711151507617047,adult,5,5,0.1258,0.1258,0,
baseline,177,6,0.2626617426734974,adult,8,9,0.0,0.0,0,
baseline,178,6,0.2950995521960962,adult,0,0,0.3817,0.3817,0,
baseline,179,6,0.3774069229558558,adult,15,3,0.1704,0.1704,0,
baseline,180,6,0.7054964868146433,elderly,14,7,0.0,0.0,0,
baseline,181,6,0.5168708354178837,child,9,7,0.0002,0.0002,0,
baseline,182,6,0.22452710037794926,adult,6,2,0.4147,0.4147,0,
baseline,183,6,0.24281444929542967,adult,18,8,0.0,0.0,0,
baseline,184,6,0.20656651882118987,adult,17,2,0.4786,0.4786,0,
baseline,185,6,0.895735664587469,elderly,6,7,0.0,0.0,0,
baseline,186,6,0.26608149821206883,adult,18,4,0.1978,0.1978,0,
baseline,187,6,0.22885027121419005,adult,5,9,0.0,0.0,0,
baseline,188,6,0.25818280463696514,adult,13,2,0.5132,0.5132,0,
baseline,189,6,0.25124888164635667,adult,12,7,0.0,0.0,0,
baseline,190,6,0.7388637748744878,elderly,15,1,0.3682,0.3682,0,
baseline,191,6,0.24355609940976028,adult,19,2,0.5914,0.5914,0,
baseline,192,6,0.2622858672661557,adult,12,4,0.4716,0.4716,0,
baseline,193,6,0.3114225338599181,adult,16,3,0.0842,0.0842,0,
baseline,194,6,0.7432938913438611,child,19,2,0.5914,0.5914,0,
baseline,195,6,0.26317722516719005,adult,19,2,0.5914,0.5914,0,
baseline,196,6,0.2246770526955429,adult,1,6,0.1484,0.1484,0,
baseline,197,6,0.5584044178321356,child,5,8,0.0,0.0,0,
baseline,198,6,0.2514953170246483,adult,6,5,0.1039,0.1039,0,
baseline,199,6,0.2899733601941726,adult,2,5,0.213,0.213,0,
baseline,200,6,0.25622285847923476,adult,12,3,0.3294,0.3294,0,
baseline,201,6,0.4521031631709903,adult,10,2,0.4235,0.4235,0,
baseline,202,6,0.1634121024151908,adult,17,7,0.0,0.0,0,
baseline,203,6,0.5626995559129596,child,3,3,0.2093,0.2093,0,
baseline,204,6,0.327120941806494,adult,2,6,0.132,0.132,0,
baseline,205,6,0.7857123878054436,elderly,5,5,0.1258,0.1258,0,
baseline,206,6,0.5939394270629585,child,12,1,0.4644,0.4644,0,
baseline,207,6,0.28709923820747085,adult,18,8,0.0,0.0,0,
baseline,208,6,0.39542716557746904,adult,9,9,0.0,0.0,0,
baseline,209,6,0.27359697560694635,adult,10,8,0.0,0.0,0,
baseline,210,6,0.9020130166851742,elderly,7,6,0.1861,0.1861,0,
baseline,211,6,0.2713101047676122,adult,13,6,0.0883,0.0883,0,
baseline,212,6,0.24736743242291168,adult,1,0,0.4405,0.4405,0,
baseline,213,6,0.6794396779816514,elderly,0,0,0.3817,0.3817,0,
baseline,214,6,0.30091251551864373,adult,15,7,0.0,0.0,0,
baseline,215,6,0.21670540748307351,adult,2,0,0.3901,0.3901,0,
baseline,216,6,0.3687606793764565,adult,14,5,0.1145,0.1145,0,
baseline,217,6,0.2538767051714499,adult,12,8,0.0,0.0,0,
baseline,218,6,0.2824197149857894,adult,8,6,0.203,0.203,0,
baseline,219,6,0.5636693672210529,child,1,1,0.4085,0.4085,0,
baseline,220,6,0.6948217456126036,child,16,0,0.5355,0.5355,0,
baseline,221,6,0.8780226911713226,elderly,2,3,0.074,0.074,0,
baseline,222,6,0.30180138271631185,adult,3,9,0.0,0.0,0,
baseline,223,6,0.19113770908623962,adult,5,8,0.0,0.0,0,
baseline,224,6,0.22956484340680797,adult,13,1,0.4859,0.4859,0,
baseline,225,6,0.2188924625952585,adult,1,6,0.1484,0.1484,0,
baseline,226,6,0.688413136429157,elderly,7,2,0.4146,0.4146,0,
baseline,227,6,0.7561906848382751,elderly,8,2,0.4755,0.4755,0,
baseline,228,6,0.566836488720734,child,4,1,0.432,0.432,0,
baseline,229,6,0.5049212893202911,child,9,6,0.2358,0.2358,0,
baseline,230,6,0.2379441270070261,adult,14,3,0.0855,0.0855,0,
baseline,231,6,0.21828841423349848,adult,15,9,0.0,0.0,0,
baseline,232,6,0.1839452306394218,adult,8,5,0.4209,0.4209,0,
baseline,233,6,0.29492040259128455,adult,2,9,0.0,0.0,0,
baseline,234,6,0.29013491932937124,adult,5,8,0.0,0.0,0,
baseline,235,6,0.34669130855252334,adult,13,3,0.1771,0.1771,0,
baseline,236,6,0.28232450555661204,adult,11,7,0.0,0.0,0,
baseline,237,6,0.5757509116895175,child,6,4,0.1256,0.1256,0,
baseline,238,6,0.5403723756597331,child,8,4,0.4699,0.4699,0,
baseline,239,6,0.5952182201485263,child,7,3,0.2192,0.2192,0,
baseline,0,7,0.5380812195557422,child,10,0,0.5391,0.5391,0,
baseline,1,7,0.5438885528571922,child,17,8,0.0656,0.0656,0,
baseline,2,7,0.7202561588196462,elderly,5,2,0.5243,0.5243,0,
baseline,3,7,0.216473321571373,adult,16,0,0.606,0.606,0,
baseline,4,7,0.179291256914281,adult,7,2,0.5373,0.5373,0,
baseline,5,7,0.7742080791371789,elderly,9,3,0.5047,0.5047,0,
baseline,6,7,0.6860132284779408,elderly,2,0,0.5624,0.5624,0,
baseline,7,7,0.24933523196076668,adult,13,5,0.351,0.351,0,
baseline,8,7,0.6343234811450121,child,2,1,0.6113,0.6113,0,
baseline,9,7,0.2937927377360272,adult,6,2,0.5258,0.5258,0,
baseline,10,7,0.29067965400666446,adult,17,2,0.6004,0.6004,0,
baseline,11,7,0.29337902378575376,adult,11,7,0.0556,0.0556,0,
baseline,12,7,0.2580821854764632,adult,4,7,0.1373,0.1373,0,
baseline,13,7,0.23208808428151181,adult,17,4,0.2755,0.2755,0,
baseline,14,7,0.22746461649058938,adult,16,9,0.0942,0.0942,0,
baseline,15,7,0.4919996898463789,child,13,6,0.3189,0.3189,0,
baseline,16,7,0.7297879386484595,child,5,3,0.375,0.375,0,
baseline,17,7,0.6910243835711712,elderly,18,0,0.514,0.514,0,
baseline,18,7,0.27290224990437284,adult,17,9,0.1012,0.1012,0,
baseline,19,7,0.5918994514851882,child,10,2,0.6253,0.6253,0,
baseline,20,7,0.20000931813748296,adult,12,5,0.6092,0.6092,0,
baseline,21,7,0.2566225962051309,adult,16,0,0.606,0.606,0,
baseline,22,7,0.2636593411524598,adult,3,6,0.2798,0.2798,0,
baseline,23,7,0.6949427075347202,child,13,5,0.351,0.351,0,
baseline,24,7,0.36652485810151314,adult,7,3,0.3664,0.3664,0,
baseline,25,7,0.2443193234562278,adult,0,4,0.3046,0.3046,0,
baseline,26,7,0.3010033863387559,adult,3,5,0.271,0.271,0,
baseline,27,7,0.264862699158784,adult,8,2,0.6326,0.6326,0,
baseline,28,7,0.25879019854094,adult,2,8,0.0642,0.0642,0,
baseline,29,7,0.31974955111962444,adult,0,9,0.1649,0.1649,0,
baseline,30,7,0.1555928571749553,adult,15,9,0.174,0.174,0,
baseline,31,7,0.548458082951535,child,14,7,0.0534,0.0534,0,
baseline,32,7,0.2544761312097897,adult,4,4,0.229,0.229,0,
baseline,33,7,0.3227939887511161,adult,15,9,0.174,0.174,0,
baseline,34,7,0.6558716694259125,child,16,9,0.0942,0.0942,0,
baseline,35,7,0.5492700374659585,child,9,9,0.0901,0.0901,0,
baseline,36,7,0.28742961388729216,adult,0,0,0.5399,0.5399,0,
baseline,37,7,0.862770385621313,elderly,1,2,0.561,0.561,0,
baseline,38,7,0.23693857704201632,adult,0,6,0.2918,0.2918,0,
baseline,39,7,0.2454791545887237,adult,3,7,0.0139,0.0139,0,
baseline,40,7,0.583334998890488,child,8,4,0.5046,0.5046,0,
baseline,41,7,0.2636638551640602,adult,5,5,0.161,0.161,0,
baseline,42,7,0.9350941601422765,elderly,13,7,0.0943,0.0943,0,
baseline,43,7,0.21562936030731708,adult,19,7,0.0911,0.0911,0,
baseline,44,7,0.5397436170004551,child,11,4,0.614,0.614,0,
baseline,45,7,0.18354442553252845,adult,0,2,0.4899,0.4899,0,
baseline,46,7,0.27255587776068274,adult,19,0,0.5818,0.5818,0,
baseline,47,7,0.30152879677991906,adult,10,7,0.1359,0.1359,0,
baseline,48,7,0.2424720207354753,adult,11,8,0.0654,0.0654,0,
baseline,49,7,0.7645513584523809,elderly,16,5,0.3632,0.3632,0,
baseline,50,7,0.41514306586559097,adult,13,7,0.0943,0.0943,0,
baseline,51,7,0.2061884568547753,adult,12,0,0.5927,0.5927,0,
baseline,52,7,0.31853752554381776,adult,7,8,0.0826,0.0826,0,
baseline,53,7,0.2638404878487771,adult,15,6,0.3791,0.3791,0,
baseline,54,7,0.21400695401395703,adult,0,4,0.3046,0.3046,0,
baseline,55,7,0.3026292881022382,adult,0,0,0.5399,0.5399,0,
baseline,56,7,0.7372548908762495,elderly,12,0,0.5927,0.5927,0,
baseline,57,7,0.2208870448850433,adult,8,1,0.6377,0.6377,0,
baseline,58,7,0.3144823244892736,adult,4,6,0.2528,0.2528,0,
baseline,59,7,0.22063955497119142,adult,14,0,0.6084,0.6084,0,
baseline,60,7,0.5166058535491507,child,16,2,0.6166,0.6166,0,
baseline,61,7,0.23464792877787313,adult,14,0,0.6084,0.6084,0,
baseline,62,7,0.7780271499327811,elderly,2,1,0.6113,0.6113,0,
baseline,63,7,0.7701272985546185,elderly,5,2,0.5243,0.5243,0,
baseline,64,7,0.260395348860413,adult,16,3,0.2546,0.2546,0,
baseline,65,7,0.18124989624959473,adult,15,8,0.0455,0.0455,0,
baseline,66,7,0.7479987221088478,elderly,10,9,0.0388,0.0388,0,
baseline,67,7,0.2747694705910339,adult,0,3,0.2149,0.2149,0,
baseline,68,7,0.2623728676439467,adult,14,3,0.2785,0.2785,0,
